	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
	51.214867	51.121813	51.182630
