	0.139606	0.234285	-0.634634
	-0.358288	0.031211	0.176006
	0.008892	0.301433	-0.232396
	-0.196435	-0.106866	-0.014518
	0.022863	0.181297	-0.710702
	-0.105245	-0.030098	-0.553329
	-0.128468	0.647893	-0.455571
	-0.472505	-0.187018	0.481291
	-0.109768	0.193959	0.126730
	-0.219914	-0.076324	0.242547
	-0.163202	0.134314	-0.212879
	0.011804	0.216191	0.308966
	-0.001483	0.068544	-0.080559
	-0.266983	0.098366	-0.095701
	0.186547	-0.059780	-0.535094
	0.117116	0.206870	0.011780
	0.038200	-0.018174	0.150959
	0.163952	0.193477	-0.170237
	-0.110244	-0.230111	-0.065454
	-0.059434	0.112771	-0.101907
	0.664465	0.159248	-0.104922
	-0.344275	-0.229788	0.637028
	0.065403	-0.241657	0.650931
	0.121223	-0.034426	0.694042
	-0.198229	-0.230568	0.492698
	0.324060	0.055827	-0.062110
	-0.382487	-0.271217	0.134774
	0.019347	0.030540	0.253038
	0.393473	-0.332477	-0.203272
	0.170288	0.214253	-0.295678
	-0.054814	-0.411452	-0.392399
	-0.051280	0.155986	-0.371594
	-0.439407	-0.466500	-0.360901
	0.092458	0.313747	-0.653950
	0.310578	-0.159951	-0.647346
	0.064994	0.060869	-0.409286
	-0.196014	-0.382623	-0.231926
	0.217222	0.165868	-0.158427
	-0.020697	-0.044753	-0.161271
	-0.046458	0.204475	-0.175821
	0.017937	-0.204861	-0.768522
	-0.269601	-0.264383	-0.003734
	0.281520	-0.069570	-0.428712
	0.751815	0.342838	-0.193068
	0.049656	-0.045240	-0.021610
	0.401291	0.115167	-0.408450
	-0.435891	-0.165212	0.106126
	-0.328565	-0.222771	0.393597
	0.402182	0.005601	0.024340
	-0.043474	0.005876	0.131857
	0.124202	-0.044643	0.015619
	0.325598	0.140740	0.376563
	-0.519189	-0.175612	0.942496
	0.159369	-0.189499	0.471325
	-0.105343	-0.545987	0.555046
	-0.054606	-0.186128	0.540197
	0.321912	0.102401	0.052310
	-0.017047	0.094647	0.490812
	0.025237	-0.185055	-0.049714
	-0.048106	-0.013004	-0.039028
	-0.622225	-0.437921	0.432638
	0.206187	-0.091534	0.350101
	-0.271621	-0.187036	0.560710
	-0.138234	-0.020387	0.089184
	0.314435	0.180608	-0.243571
	-0.083103	0.044482	-0.030642
	-0.346026	-0.083280	0.449818
	-0.050090	-0.120411	0.301771
	-0.525158	-0.227788	0.748884
	0.021642	-0.174082	-0.290076
	0.376005	0.395021	-0.513947
	-0.078769	0.352689	-0.464768
	0.040019	0.365162	-0.542411
	-0.107681	-0.015760	-0.372369
	-0.381633	0.146946	-0.487484
	-0.062974	0.203956	-0.823290
	-0.169476	0.501605	-0.374804
	0.042405	0.486974	-0.541300
	0.086947	0.570125	-0.261654
	0.015569	0.244154	-0.353571
	-0.244559	0.067818	-0.321702
	-0.103848	0.398666	0.046506
	-0.169708	0.160784	0.458264
	0.243112	0.307377	0.421628
	0.522209	0.485493	-0.183090
	0.118520	0.182358	-0.015782
	0.168847	-0.136066	0.469024
	0.300880	-0.002653	0.416306
	-0.198131	0.052486	0.528205
	0.509460	-0.002635	-0.191481
	0.137818	0.125396	0.136812
	0.086251	0.055199	-0.167673
	0.336401	0.139344	0.297761
	0.026964	-0.503284	0.462360
	0.072580	-0.062236	0.741011
	0.218308	-0.184408	0.215938
	-0.245334	0.116550	0.928667
	0.219163	-0.284458	0.287465
	-0.158387	-0.005299	0.795829
	0.359477	-0.050154	-0.478494
	-0.012030	-0.198692	0.077534
	-0.357177	-0.379722	0.073487
	-0.078019	-0.413299	0.310089
	-0.085678	0.228310	-0.291900
	0.078397	0.054053	-0.374200
	-0.002167	-0.238012	-0.357673
	-0.209007	-0.221314	0.001655
	-0.196172	-0.091857	-0.525323
	-0.202422	0.078212	0.066609
	-0.000360	-0.200868	-0.291626
	0.140668	0.279768	-0.280421
	-0.661585	-0.059353	-0.184957
	-0.096975	-0.036401	0.024175
	-0.450216	-0.330910	0.059536
	0.110250	0.063459	-0.412063
	0.199529	-0.024288	-0.860494
	-0.066911	0.309492	-0.184878
	-0.012353	-0.086828	-0.428559
	0.124763	0.130559	-0.284186
	-0.366295	-0.283653	-0.249851
	0.424752	0.028748	-0.430396
	-0.263571	-0.236091	0.345792
	0.677239	0.280920	-0.399961
	-0.021301	0.091995	-0.002416
	0.219486	0.305731	-0.065607
	-0.258713	-0.319882	0.461157
	0.001831	-0.142437	0.542083
	0.005700	-0.672829	0.756952
	0.562314	0.361943	-0.024478
	0.071079	-0.046929	0.299977
	0.386906	0.025633	-0.297076
	-0.029296	-0.430386	0.595875
	-0.196215	-0.188255	0.510659
	0.096279	-0.486190	0.582955
	-0.025884	-0.399778	0.178905
	0.291511	-0.035810	-0.207294
	0.290999	0.287498	-0.116610
	0.414145	-0.083506	0.330876
	-0.168762	-0.353618	0.324004
	-0.307057	-0.187828	0.249541
	-0.205449	-0.069149	0.138838
	0.101662	-0.041558	0.335990
	-0.122621	-0.173009	0.193522
	0.505035	0.186479	-0.665723
	-0.179113	0.088313	-0.472586
	0.205424	0.410078	-0.676256
	-0.688616	-0.222308	0.501681
	-0.113552	-0.064931	-0.177426
	-0.450948	-0.126532	-0.366199
	0.300678	0.453263	-0.922995
	0.100533	0.208717	-0.386107
	0.511950	0.829076	-0.965472
	-0.784633	-0.290731	-0.023130
	-0.041063	0.258059	-0.349965
	-0.465144	-0.299009	0.261076
	0.023992	0.804631	-0.561837
	-0.144966	-0.154922	-0.025681
	0.466053	0.307584	-0.071655
	-0.053062	-0.212079	0.445393
	0.576590	0.552751	-0.563442
	-0.253275	-0.057579	0.285952
	-0.427395	-0.023459	0.295918
	0.011547	0.013849	0.271756
	-0.212242	-0.025416	0.139791
	0.509838	0.461432	-0.268593
	0.093484	0.054833	-0.104959
	-0.335022	0.076426	0.241528
	-0.138533	-0.362744	-0.005870
	0.134962	0.485944	0.365755
	-0.076627	-0.075556	0.489353
	0.537346	0.296160	0.252660
	-0.532738	-0.517835	0.980543
