	-0.075095	-2.487379	1.514569
	1.050327	0.679307	-0.820684
	-0.482978	4.127590	0.591829
	-2.422652	-5.287480	-1.799267
	1.794910	3.359778	-1.599527
	-0.703423	7.481017	4.041537
	-2.631605	-8.239199	1.632205
	3.641137	-5.161974	-1.733507
	2.115113	9.941950	-1.364518
	-2.371403	6.499281	4.430525
	-0.968769	-10.736141	0.575857
	0.648712	-7.008449	-2.112608
	1.307758	9.272249	-0.917863
	-0.604964	7.253016	2.819798
	-2.395127	-9.768999	-0.331875
	1.672039	-5.699449	-2.786846
	2.073263	9.042719	0.743910
	-2.460340	1.703154	0.847295
	0.190300	-7.319741	-1.421777
	1.918288	2.439601	0.625353
	-2.084603	1.911203	1.681413
	-0.199968	-4.721579	-1.486213
	2.132288	0.235315	-1.631129
	-1.430953	3.213588	0.459479
	-1.060850	-1.888168	0.003406
	2.316516	-2.055347	0.062227
	-0.191052	1.184632	-0.242057
	-1.169873	1.304822	-0.972021
	0.363957	-0.194680	-0.016544
	0.350506	-0.441408	0.794889
	-0.229203	-2.997446	-0.806709
	1.040287	4.619649	0.178099
	-1.226572	0.967037	1.198701
	-0.698949	-5.029286	-1.078305
	1.337719	0.129755	-0.915867
	1.116603	4.069689	-0.886591
	-1.260189	-0.291511	1.335146
	-0.559788	-4.545742	0.737880
	2.061563	1.521277	-0.617332
	-0.297102	4.535913	0.420584
	-1.271889	-2.497059	-0.990080
	0.748873	-0.197436	0.515273
	-1.493439	0.229127	0.395702
	0.055308	1.445112	0.212636
	0.768660	-0.824470	0.410881
	0.042143	0.202798	0.222950
	0.567050	0.678624	0.405443
	0.183648	-1.538781	-0.525963
	-0.255569	-0.629144	-0.504163
	0.262008	3.478323	0.680866
	-1.607387	-2.050275	1.351179
	-0.738938	-2.109249	-1.428551
	0.644989	3.179309	0.577353
	1.005511	1.633836	-1.922554
	2.246267	4.441125	3.372865
	-2.592818	-5.678406	1.619340
	-0.076999	-6.304312	-1.717102
	2.448145	10.103728	-1.209221
	-3.073922	5.619064	3.300148
	-2.686833	-13.434883	-1.605283
	3.032102	-3.489055	-1.880022
	1.498138	13.190737	-0.071649
	-0.891923	2.242008	4.191769
	-0.307569	-13.514083	-2.693439
	1.052897	-1.367956	-3.729652
	0.225907	12.748946	1.657007
	-2.245730	0.734019	2.640454
	-0.084537	-10.307633	-2.935039
	1.860496	2.506213	0.052859
	-1.397202	6.587516	2.422827
	-0.764602	-7.080267	-1.994930
	4.824156	-3.490311	-0.774924
	-1.116164	3.264588	-1.850716
	-2.343792	0.658964	-0.951655
	1.224869	-1.034450	1.214978
	0.349169	-1.974367	0.055087
	-0.484009	1.467156	0.236774
	0.609053	-0.948355	-0.137775
	0.697508	-2.741775	-1.667881
	-0.142359	2.488888	-1.971702
	-0.711485	1.140880	1.936587
	-0.415506	-4.555136	-0.165251
	1.191551	1.713292	-0.138129
	-0.773879	1.882362	0.471935
	0.010253	-1.671030	-0.109646
	0.173376	-3.771134	-1.785358
	1.421352	3.955570	-0.142895
	-1.510967	1.693139	0.842517
	-0.461262	-4.664354	-1.038147
	-0.273232	0.935935	0.953921
	-0.407554	3.185893	-1.436150
	0.755184	2.169641	1.653340
	-1.314008	-5.944178	2.254591
	2.146875	-2.016387	-1.671061
	1.089754	7.038537	-0.651069
	-1.619575	1.291051	0.551885
	0.067612	-5.098190	-1.246541
	0.778511	1.313808	1.061609
	-2.096810	0.823541	0.598561
	-0.148402	0.748284	0.032817
	1.558054	2.361102	1.359662
	-1.108577	-2.417926	-0.174283
	1.432857	1.183028	0.560386
	1.712430	2.508329	-0.175015
	-1.711759	-2.308257	-0.106021
	-1.345446	0.645937	0.436428
	0.093234	2.148146	0.714109
	1.033494	-0.535575	0.424423
	-1.418991	-0.140809	0.154200
	1.567142	-2.349381	1.117366
	0.452974	1.525252	-1.177607
	-2.780964	1.302920	-0.649519
	2.710007	2.555122	1.451763
	-1.350207	-2.088041	0.704997
	-0.526684	-4.099147	-1.469991
	2.089724	0.437901	-1.201592
	-1.440627	2.026773	-1.778193
	0.217735	1.730898	1.536192
	0.899246	-4.170691	0.406120
	-1.507501	-1.302752	1.137689
	-0.163227	1.869572	-1.959319
	1.540629	0.062252	0.397149
	-1.011511	-4.968703	-3.667932
	1.996374	5.443161	0.925072
	-1.002899	-2.233287	1.878730
	-1.742172	-7.407165	-2.334227
	2.245278	4.576495	-1.596946
	-0.583524	6.605591	1.567970
	-3.778553	-6.733911	-0.154412
	2.506938	-2.650852	-0.746740
	1.693950	6.300737	3.142995
	-1.100899	-4.297582	-1.270269
	1.171020	-1.352326	-1.159195
	-0.332135	4.978015	-0.409011
	-1.033910	1.009698	0.647788
	-0.924820	-4.649376	1.750298
	1.180346	1.444387	-0.170341
	0.415664	5.184308	1.208753
	-0.602010	-1.314932	0.564719
	0.146766	-2.805657	-0.293036
	-0.025481	2.763792	0.908417
	-1.012512	-0.580381	0.623870
	1.220206	-0.887893	-0.841819
	0.227286	3.608853	1.071954
	-2.020085	-1.682058	0.176238
	0.864995	-0.661015	-0.589343
	1.569076	3.215965	0.652975
	-0.118630	-0.469328	0.610242
	-0.448256	-1.176544	0.380872
	0.194237	2.858873	1.112301
	-1.412485	-2.622377	-0.917472
	1.242575	2.064398	0.718967
	-1.643494	-1.242205	0.344931
	-1.716758	-3.712392	-1.399361
	3.750331	3.139563	-1.179579
	1.250106	3.821065	-0.394401
	-2.222770	-4.764733	0.681116
	-0.154774	-2.754535	1.207410
	-0.441756	1.175183	-0.821386
	0.409262	0.658306	-1.545626
	0.418447	1.303195	-0.032125
	-1.544889	-2.667165	0.162799
	0.075705	-0.664227	-0.302526
	1.556088	2.621326	0.762573
	0.017333	-2.702163	-0.901427
	-0.722013	-2.072843	-0.377459
	0.026610	0.843341	-1.311312
	-0.019427	2.988519	1.461869
	-1.037657	-6.232987	-1.137407
	1.390817	3.349872	0.119065
	-2.040373	2.159954	-0.884229
	1.055698	0.602484	0.069911
	0.405740	-2.785820	2.714942
	-0.710515	-5.390224	-2.765540
	1.251217	8.038104	0.758265
	-0.936782	4.503628	1.731751
	-2.002197	-8.419637	0.021581
	2.588704	-3.654808	-2.759120
	0.324725	12.236312	1.679509
	-2.069003	3.798040	3.843005
	-0.170966	-9.827644	0.762286
	1.665386	-2.700218	-2.670186
	1.759200	10.952398	0.418290
	-2.216721	-0.336061	0.527460
	-0.453212	-7.774401	-1.278673
	2.134509	2.809574	1.299438
	-1.313300	6.646356	1.612632
	-1.251730	-4.199178	1.381249
	1.943354	-2.106737	-1.791412
	-0.307997	5.423019	1.592578
	-0.276589	0.282078	-0.337362
	1.643073	-6.635824	0.259806
	1.536991	-0.181269	-1.022121
	-3.538688	4.955508	0.100768
	-2.944813	-0.396827	0.852013
	3.746889	-1.147765	-0.321549
	2.571426	1.931740	-0.714535
	-2.416390	-2.925104	-0.572078
	0.532738	-4.209853	-0.702585
	-0.795289	0.101883	-2.128006
	1.075595	4.730873	-0.679412
	0.044743	0.036283	3.194700
	-2.776051	-7.055340	-1.420758
	0.596438	4.501257	1.505109
	-0.003296	-0.148582	-1.357884
	0.676305	-2.334732	-3.485300
	1.788868	4.524355	1.202479
	-1.323010	-2.589952	0.764282
	0.770455	-5.570273	-0.373077
	1.932155	5.722740	-0.843144
	-3.634101	1.071244	1.120802
	-0.438003	-3.734179	-0.690635
	1.562399	4.182010	2.075437
	-0.927963	-3.485476	1.342513
	1.709476	-3.693579	-3.369904
	0.905594	8.529652	1.133844
	-2.249569	-1.186560	0.718711
	1.381650	-3.211724	1.246292
	-0.049242	4.357126	0.749153
	-3.213181	2.507878	0.988989
	1.546165	-1.986278	0.666615
	-0.326630	-2.485001	-2.137442
	-0.022363	4.838384	-0.175729
	1.385862	0.315210	0.509060
	-2.339495	-3.506209	0.549773
	0.764327	-0.112596	0.137905
	1.613734	1.789061	0.308045
	-0.682995	-2.551138	-0.948274
	0.833435	1.782392	-0.790816
	-0.187304	-1.794659	-0.058594
	-0.835760	0.747882	-0.844224
	-0.637318	-2.441780	-0.117079
	2.318023	0.119928	-1.099678
	0.258706	4.191837	1.443292
	-2.753628	-6.212102	-1.659545
	0.431679	0.139112	0.592378
	1.515227	0.735763	-2.361514
	1.155853	-0.059286	-0.945833
	0.261483	-1.450144	0.912170
	-1.263686	-0.282172	-0.278211
	-0.641749	1.773583	0.695849
	0.481183	-3.415414	0.087927
	0.995690	0.047652	-2.407634
	0.415548	2.992744	-0.222216
	-1.439864	-0.845355	0.774737
	1.362108	-0.084591	1.303734
	1.057553	-2.229538	-0.361670
	-0.513647	3.159515	0.572190
	-1.203752	0.811483	-0.949330
	-0.184771	-0.312890	0.413950
	0.308143	-1.317346	0.754725
	1.773982	5.651477	0.784166
	-1.731778	1.120781	2.599277
	0.211045	-7.725040	0.246618
	1.660357	-0.332489	-3.980096
	-1.061686	11.510217	0.570645
	-1.989246	0.758513	6.173840
	-0.019091	-12.742072	-0.390928
	2.584084	0.546076	-0.508204
	0.170208	9.127534	-2.401422
	-3.078805	0.856478	-0.816894
	-1.760201	-6.445735	0.418778
	2.779395	-2.306708	0.484996
	2.128644	3.396837	-0.611564
	-2.165661	3.784238	1.131519
	-2.371531	-5.215790	0.406151
	0.047001	-4.697023	-3.375421
	2.304675	7.717759	0.679096
	-0.253683	1.514492	1.371221
	-1.434530	-9.668858	0.228126
	0.420059	-1.702669	-1.758908
	0.618684	7.273761	-0.788131
	-0.986451	-0.597286	0.618273
	-0.399387	-8.708294	-1.427105
