	-0.009283	-0.092955	-0.092191
	0.107723	-0.137328	-0.066199
	-0.133809	-0.176569	-0.087663
	-0.160791	-0.216230	-0.059143
	-0.182873	-0.275807	-0.056867
	-0.198467	-0.353484	-0.060279
	-0.332904	-0.397730	0.000245
	-0.187182	-0.404490	-0.013554
	-0.137507	-0.379545	0.009284
	-0.232523	-0.400613	0.005896
	-0.296632	-0.407453	0.034825
	-0.293062	-0.378429	0.021722
	-0.120906	-0.367944	0.043784
	-0.158069	-0.382727	0.030125
	-0.162299	-0.391256	0.083570
	-0.338238	-0.401595	0.056619
	-0.018054	-0.331940	0.083985
	-0.080814	-0.321620	0.030577
	-0.209551	-0.282288	0.133572
	-0.294978	-0.242834	0.088617
	-0.139918	-0.202355	0.063021
	-0.107925	-0.151154	0.105876
	-0.158271	-0.126258	0.078815
	-0.139967	-0.091876	0.051034
	-0.202733	-0.078806	0.139693
	-0.215898	-0.078958	0.070082
	-0.191601	-0.074258	0.047714
	-0.153748	-0.021344	0.093621
	-0.322004	-0.037133	0.058047
	-0.268185	-0.009097	0.052487
	-0.267031	0.015117	0.044846
	-0.195428	0.054285	-0.021994
	-0.171808	0.091611	0.011468
	-0.324872	0.141807	0.001551
	-0.288143	0.180828	-0.017808
	-0.227763	0.225866	0.007630
	-0.321241	0.222117	-0.014872
	-0.322541	0.228542	-0.033254
	-0.168524	0.268161	-0.002196
	-0.343890	0.270575	-0.024228
	-0.205614	0.307999	-0.001391
	-0.368364	0.270776	-0.009605
	-0.382878	0.254579	-0.051655
	-0.262295	0.235559	-0.043739
	-0.378038	0.214167	-0.017258
	-0.519329	0.165972	-0.001629
	-0.354565	0.191179	0.018517
	-0.285146	0.152450	-0.006249
	-0.306172	0.103340	0.001337
	-0.344244	0.050944	0.004236
	-0.199077	0.085607	-0.015336
	-0.063346	0.143800	0.059682
	0.088259	0.160753	0.047812
	-0.136177	0.127188	0.028508
	-0.021099	0.133827	0.050961
	-0.084653	0.172336	0.040604
	-0.082523	0.223781	0.082801
	-0.068259	0.250019	0.142476
	-0.170190	0.233681	0.076447
	-0.033587	0.229865	0.103319
	-0.143843	0.215381	0.101195
	-0.045134	0.279329	0.057723
	-0.047545	0.322922	0.097429
	-0.026885	0.334669	0.087189
	0.033128	0.330926	0.030009
	0.096511	0.326884	0.025548
	0.097323	0.320264	-0.004106
	0.058518	0.358377	0.020702
	-0.113033	0.333840	-0.007463
	-0.066374	0.312260	0.006507
	-0.134511	0.249220	-0.014109
	-0.071043	0.214856	-0.046803
	-0.142079	0.202018	-0.016398
	-0.153260	0.235687	-0.008012
	-0.130037	0.242594	-0.015043
	-0.127345	0.211857	-0.009563
	-0.071909	0.164740	-0.050441
	-0.149073	0.106876	-0.076891
	-0.135225	0.121848	-0.028152
	-0.114956	0.139935	-0.047981
	-0.081278	0.143172	-0.055823
	-0.024420	0.089167	-0.071703
	0.037547	0.027450	-0.125959
	0.132313	-0.010572	-0.117165
	0.109511	-0.025715	-0.076690
	0.199547	-0.036870	-0.083183
	0.188836	-0.045192	-0.053730
	0.021380	-0.097929	-0.031442
	0.191088	-0.069680	-0.023685
	0.260879	-0.061407	-0.016544
	0.150922	-0.055585	0.041172
	0.193730	-0.041680	0.083582
	0.135359	-0.058981	0.037071
	0.232968	-0.084597	0.062630
	0.236972	-0.099429	0.055367
	0.117940	-0.092388	0.055392
	0.111879	-0.058249	0.105119
	0.324585	-0.041479	0.095586
	0.289583	-0.031786	0.038419
	0.559922	0.009887	0.058456
	0.245633	-0.012078	0.040256
	0.030266	0.048445	0.117331
	0.381919	0.108235	0.094024
	0.630903	0.183632	0.021618
	0.369816	0.091215	0.087244
	0.062912	0.095757	0.050906
	0.288063	0.105321	-0.024649
	0.494604	0.198348	0.022417
	0.613014	0.146379	0.022936
	-0.019720	0.070250	-0.016630
	0.199889	0.100676	-0.011961
	0.474817	0.126761	-0.066571
	0.349236	0.109991	-0.059400
	0.152930	0.130748	-0.049391
	0.064444	0.142916	-0.107229
	0.391379	0.135582	-0.063776
	0.521709	0.135863	-0.093583
	0.212010	0.024956	-0.107962
	0.208091	0.054254	-0.142511
	0.411178	0.081839	-0.138245
	0.233115	0.086655	-0.171354
	0.334344	0.033265	-0.112459
	-0.085483	-0.052355	-0.154070
	0.109139	-0.071387	-0.090397
	-0.085904	-0.093217	-0.072924
	-0.110805	-0.060566	-0.055952
	-0.008112	-0.048770	-0.056678
	0.188451	-0.097411	-0.129908
	0.350109	-0.097649	-0.119490
	0.039097	-0.162962	-0.081041
	-0.013141	-0.090900	-0.132862
	0.329663	0.027230	-0.103439
	0.239175	-0.042454	-0.119551
	0.160193	-0.110548	-0.101639
	0.031072	-0.107482	-0.109469
	0.040452	-0.068369	-0.095145
	0.083133	0.000858	-0.051161
	0.061350	0.028163	-0.020975
	0.064518	-0.001995	0.008588
	0.102242	-0.051897	-0.037594
	-0.017504	-0.052690	0.055148
	-0.107418	-0.020515	0.076838
	-0.155579	-0.011553	0.058486
	-0.089688	-0.007402	0.114939
	0.129103	-0.068406	0.025194
	0.196758	-0.121174	-0.035757
	0.023723	-0.157866	0.075990
	0.020995	-0.116431	0.029411
	0.253219	-0.100008	0.033561
	0.219035	-0.148198	0.055026
	0.032018	-0.258196	-0.029580
	-0.127284	-0.319456	-0.043099
	0.379148	-0.215810	0.002961
	0.369340	-0.190675	0.020135
	0.138575	-0.257470	0.046555
	0.024285	-0.338835	0.004651
	0.057133	-0.398815	-0.072588
	0.138526	-0.442420	-0.012468
	-0.098904	-0.501918	0.015075
	-0.297761	-0.524742	0.006714
	0.013909	-0.448364	-0.008726
	0.284218	-0.450498	-0.034634
	-0.096097	-0.553113	-0.018326
	-0.251987	-0.581131	-0.004100
	-0.048125	-0.501101	-0.016953
	0.106661	-0.406350	0.029759
	0.048667	-0.405136	0.024730
	-0.194909	-0.464677	-0.023538
	-0.012707	-0.405783	0.011841
	0.243783	-0.302063	0.018090
	0.010583	-0.282544	0.059109
	-0.190856	-0.245522	0.117350
	-0.055082	-0.229197	0.073670
	-0.042522	-0.235110	0.083551
	-0.045433	-0.214529	0.130758
	-0.332617	-0.257732	0.058181
	-0.173267	-0.219735	0.043113
